2897,-1.87E-01,5.37E-02,2.66E-01
2895,-1.87E-01,4.56E-02,2.66E-01
2896,-1.86E-01,3.87E-02,2.66E-01
3431,-1.54E-01,7.00E-02,2.73E-01
2830,-1.54E-01,7.00E-02,2.91E-01
3432,-1.54E-01,7.00E-02,2.56E-01
3389,-1.47E-01,7.00E-02,2.36E-01
3373,-1.39E-01,7.00E-02,2.98E-01
3479,-1.32E-01,7.00E-02,2.98E-01
3366,-1.32E-01,7.00E-02,2.91E-01
3370,-1.32E-01,7.00E-02,2.56E-01
208,-1.32E-01,7.00E-02,2.36E-01
3604,-1.25E-01,7.00E-02,2.98E-01
2814,-1.39E-01,9.69E-02,3.36E-01
4649,-1.38E-01,9.86E-02,3.36E-01
4634,-1.41E-01,9.86E-02,3.30E-01
4645,-1.41E-01,9.02E-02,3.30E-01
2813,-1.39E-01,8.44E-02,3.24E-01
4648,-1.38E-01,9.86E-02,3.24E-01
3481,-1.32E-01,9.69E-02,3.39E-01
4633,-1.32E-01,9.86E-02,3.39E-01
3480,-1.32E-01,8.44E-02,3.21E-01
4635,-1.32E-01,9.86E-02,3.21E-01
3606,-1.25E-01,9.69E-02,3.36E-01
4650,-1.26E-01,9.86E-02,3.36E-01
4644,-1.23E-01,9.02E-02,3.30E-01
3605,-1.25E-01,8.44E-02,3.24E-01
4647,-1.26E-01,9.86E-02,3.24E-01
2816,-9.77E-02,9.69E-02,3.41E-01
2815,-9.77E-02,8.13E-02,3.16E-01
3729,-9.89E-02,9.95E-02,3.57E-01
3727,-9.77E-02,1.02E-01,3.73E-01
3731,-9.53E-02,1.14E-01,3.73E-01
3657,-1.10E-01,7.00E-02,2.91E-01
3658,-1.10E-01,7.00E-02,2.73E-01
3363,-1.10E-01,7.00E-02,2.56E-01
3612,-1.17E-01,7.00E-02,2.36E-01
4908,-1.86E-01,6.23E-02,2.36E-01
3807,-1.87E-01,5.37E-02,2.51E-01
3478,-1.87E-01,4.56E-02,2.51E-01
3806,-1.86E-01,3.87E-02,2.51E-01
4907,-1.86E-01,5.74E-02,2.36E-01
4905,-1.86E-01,8.32E-03,2.36E-01
2,-1.86E-01,1.62E-17,2.36E-01
4904,-1.86E-01,1.66E-02,2.36E-01
4906,-1.86E-01,2.82E-02,2.36E-01
104152,-1.86E-01,3.87E-02,2.36E-01
99231,-1.86E-01,5.00E-02,2.36E-01
3730,-8.80E-02,1.15E-01,3.73E-01
3733,-9.64E-02,1.11E-01,3.57E-01
3732,-8.80E-02,1.13E-01,3.57E-01
3728,-8.80E-02,9.95E-02,3.57E-01
3682,-8.80E-02,9.69E-02,3.41E-01
3681,-8.80E-02,8.13E-02,3.16E-01
3680,-1.06E-01,7.00E-02,2.98E-01
3678,-1.02E-01,7.00E-02,2.92E-01
3372,-9.89E-02,7.00E-02,2.73E-01
3675,-1.02E-01,7.00E-02,2.56E-01
3611,-1.04E-01,7.00E-02,2.36E-01
3679,-8.80E-02,7.00E-02,2.98E-01
3677,-8.80E-02,7.00E-02,2.85E-01
3676,-8.80E-02,7.00E-02,2.74E-01
4296,-7.83E-02,9.69E-02,3.41E-01
4346,-7.71E-02,9.95E-02,3.57E-01
4295,-7.83E-02,8.13E-02,3.16E-01
4347,-8.07E-02,1.14E-01,3.73E-01
4348,-7.96E-02,1.11E-01,3.57E-01
4345,-7.83E-02,1.02E-01,3.73E-01
4294,-7.04E-02,7.00E-02,2.98E-01
4293,-7.43E-02,7.00E-02,2.92E-01
4292,-7.71E-02,7.00E-02,2.73E-01
2854,-5.13E-02,1.02E-01,3.73E-01
2851,-5.13E-02,9.69E-02,3.41E-01
2850,-5.13E-02,8.13E-02,3.16E-01
4219,-5.13E-02,7.00E-02,2.98E-01
4319,-4.40E-02,1.02E-01,3.73E-01
4318,-4.40E-02,9.69E-02,3.41E-01
4317,-4.40E-02,8.13E-02,3.16E-01
4316,-4.40E-02,7.00E-02,2.98E-01
2812,-8.80E-02,7.00E-02,2.51E-01
3610,-9.38E-02,7.00E-02,2.36E-01
4291,-7.43E-02,7.00E-02,2.56E-01
3609,-8.80E-02,7.00E-02,2.36E-01
3707,-8.22E-02,7.00E-02,2.36E-01
4234,-7.21E-02,7.00E-02,2.36E-01
2857,-6.58E-02,7.00E-02,2.91E-01
4273,-6.58E-02,7.00E-02,2.73E-01
4212,-4.40E-02,7.00E-02,2.91E-01
4274,-6.58E-02,7.00E-02,2.56E-01
4235,-5.95E-02,7.00E-02,2.36E-01
4435,-3.67E-02,7.00E-02,2.98E-01
4436,-3.67E-02,8.13E-02,3.16E-01
4437,-3.67E-02,9.69E-02,3.41E-01
4438,-3.67E-02,1.02E-01,3.73E-01
4475,-2.22E-02,7.00E-02,2.91E-01
4216,-4.40E-02,7.00E-02,2.56E-01
4202,-4.40E-02,7.00E-02,2.36E-01
4476,-2.22E-02,7.00E-02,2.73E-01
4209,-2.22E-02,7.00E-02,2.56E-01
4441,-2.85E-02,7.00E-02,2.36E-01
2852,-9.67E-03,8.13E-02,3.16E-01
2853,-9.67E-03,9.69E-02,3.41E-01
4528,-1.09E-02,9.95E-02,3.57E-01
4527,-9.67E-03,1.02E-01,3.73E-01
4529,-7.25E-03,1.14E-01,3.73E-01
4494,-1.76E-02,7.00E-02,2.98E-01
4493,-1.37E-02,7.00E-02,2.92E-01
4218,-1.09E-02,7.00E-02,2.73E-01
2849,-1.37E-02,7.00E-02,2.56E-01
4440,-1.59E-02,7.00E-02,2.36E-01
2731,2.38E-10,7.00E-02,2.98E-01
2729,2.38E-10,7.00E-02,2.85E-01
2733,2.38E-10,8.13E-02,3.16E-01
2727,2.38E-10,7.00E-02,2.74E-01
2734,2.38E-10,9.69E-02,3.41E-01
2964,2.38E-10,9.95E-02,3.57E-01
2966,2.38E-10,1.15E-01,3.73E-01
4530,-8.44E-03,1.11E-01,3.57E-01
2968,2.38E-10,1.13E-01,3.57E-01
2736,9.67E-03,9.69E-02,3.41E-01
2965,1.09E-02,9.95E-02,3.57E-01
2735,9.67E-03,8.13E-02,3.16E-01
2967,7.25E-03,1.14E-01,3.73E-01
2969,8.44E-03,1.11E-01,3.57E-01
2963,9.67E-03,1.02E-01,3.73E-01
2732,1.76E-02,7.00E-02,2.98E-01
2730,1.37E-02,7.00E-02,2.92E-01
2728,1.09E-02,7.00E-02,2.73E-01
2725,2.38E-10,7.00E-02,2.51E-01
2841,-5.81E-03,7.00E-02,2.36E-01
2726,1.37E-02,7.00E-02,2.56E-01
2649,2.38E-10,7.00E-02,2.36E-01
2650,5.81E-03,7.00E-02,2.36E-01
2651,1.59E-02,7.00E-02,2.36E-01
2633,3.67E-02,1.02E-01,3.73E-01
2630,3.67E-02,9.69E-02,3.41E-01
2629,3.67E-02,8.13E-02,3.16E-01
2926,4.40E-02,1.02E-01,3.73E-01
2925,4.40E-02,9.69E-02,3.41E-01
2924,4.40E-02,8.13E-02,3.16E-01
2628,3.67E-02,7.00E-02,2.98E-01
2923,4.40E-02,7.00E-02,2.98E-01
2705,2.22E-02,7.00E-02,2.91E-01
2706,2.22E-02,7.00E-02,2.73E-01
2707,2.22E-02,7.00E-02,2.56E-01
2652,2.85E-02,7.00E-02,2.36E-01
2620,4.40E-02,7.00E-02,2.91E-01
3152,5.13E-02,1.02E-01,3.73E-01
3151,5.13E-02,9.69E-02,3.41E-01
3150,5.13E-02,8.13E-02,3.16E-01
3149,5.13E-02,7.00E-02,2.98E-01
2624,4.40E-02,7.00E-02,2.56E-01
2607,4.40E-02,7.00E-02,2.36E-01
3204,6.58E-02,7.00E-02,2.91E-01
2631,7.83E-02,8.13E-02,3.16E-01
2632,7.83E-02,9.69E-02,3.41E-01
3276,7.71E-02,9.95E-02,3.57E-01
3274,7.83E-02,1.02E-01,3.73E-01
3278,8.07E-02,1.14E-01,3.73E-01
3277,8.80E-02,1.15E-01,3.73E-01
3280,7.96E-02,1.11E-01,3.57E-01
3279,8.80E-02,1.13E-01,3.57E-01
3275,8.80E-02,9.95E-02,3.57E-01
3229,8.80E-02,9.69E-02,3.41E-01
3228,8.80E-02,8.13E-02,3.16E-01
3205,6.58E-02,7.00E-02,2.73E-01
2617,6.58E-02,7.00E-02,2.56E-01
3157,5.95E-02,7.00E-02,2.36E-01
3227,7.04E-02,7.00E-02,2.98E-01
3225,7.43E-02,7.00E-02,2.92E-01
2627,7.71E-02,7.00E-02,2.73E-01
3226,8.80E-02,7.00E-02,2.98E-01
3224,8.80E-02,7.00E-02,2.85E-01
3223,8.80E-02,7.00E-02,2.74E-01
3222,7.43E-02,7.00E-02,2.56E-01
3156,7.21E-02,7.00E-02,2.36E-01
3947,9.53E-02,1.14E-01,3.73E-01
3945,9.77E-02,1.02E-01,3.73E-01
3948,9.64E-02,1.11E-01,3.57E-01
3946,9.89E-02,9.95E-02,3.57E-01
4662,1.08E-01,9.82E-02,3.53E-01
2809,9.77E-02,9.69E-02,3.41E-01
2808,9.77E-02,8.13E-02,3.16E-01
2796,1.25E-01,1.02E-01,3.73E-01
4667,1.25E-01,9.82E-02,3.53E-01
4668,1.25E-01,1.14E-01,3.53E-01
4663,1.08E-01,1.14E-01,3.53E-01
3920,1.32E-01,1.02E-01,3.73E-01
4037,1.39E-01,1.02E-01,3.73E-01
4665,1.32E-01,9.82E-02,3.53E-01
4666,1.32E-01,1.14E-01,3.53E-01
4661,1.42E-01,9.82E-02,3.53E-01
4664,1.42E-01,1.14E-01,3.53E-01
2807,1.06E-01,7.00E-02,2.98E-01
3898,1.02E-01,7.00E-02,2.92E-01
2806,9.89E-02,7.00E-02,2.73E-01
2973,1.69E-01,1.15E-01,3.73E-01
2798,1.66E-01,1.02E-01,3.73E-01
2971,1.65E-01,9.95E-02,3.57E-01
2797,1.83E-01,1.02E-01,3.73E-01
2972,1.83E-01,1.15E-01,3.73E-01
2970,1.83E-01,9.95E-02,3.57E-01
2974,1.83E-01,1.11E-01,3.57E-01
2975,1.68E-01,1.11E-01,3.57E-01
2864,1.94E-01,9.75E-02,3.73E-01
2891,1.93E-01,7.31E-02,3.56E-01
2863,1.92E-01,9.22E-02,3.41E-01
2892,1.94E-01,7.90E-02,3.73E-01
2793,1.83E-01,9.69E-02,3.41E-01
2795,1.66E-01,9.69E-02,3.41E-01
2626,8.80E-02,7.00E-02,2.51E-01
3155,8.22E-02,7.00E-02,2.36E-01
3897,1.02E-01,7.00E-02,2.56E-01
3154,8.80E-02,7.00E-02,2.36E-01
3254,9.38E-02,7.00E-02,2.36E-01
3841,1.04E-01,7.00E-02,2.36E-01
4656,1.25E-01,9.69E-02,3.36E-01
4675,1.26E-01,9.86E-02,3.36E-01
4669,1.23E-01,9.02E-02,3.30E-01
4654,1.32E-01,9.69E-02,3.39E-01
4658,1.32E-01,9.86E-02,3.39E-01
4652,1.39E-01,9.69E-02,3.36E-01
4674,1.38E-01,9.86E-02,3.36E-01
4659,1.41E-01,9.86E-02,3.30E-01
4670,1.41E-01,9.02E-02,3.30E-01
4655,1.25E-01,8.44E-02,3.24E-01
4672,1.26E-01,9.86E-02,3.24E-01
2789,1.25E-01,7.00E-02,2.98E-01
4653,1.32E-01,8.44E-02,3.21E-01
4660,1.32E-01,9.86E-02,3.21E-01
3919,1.32E-01,7.00E-02,2.98E-01
4651,1.39E-01,8.44E-02,3.24E-01
4673,1.38E-01,9.86E-02,3.24E-01
2794,1.66E-01,8.13E-02,3.16E-01
2792,1.83E-01,8.13E-02,3.16E-01
3879,1.10E-01,7.00E-02,2.91E-01
3880,1.10E-01,7.00E-02,2.73E-01
2887,1.93E-01,1.72E-02,3.46E-01
4630,1.93E-01,6.16E-03,3.50E-01
2894,1.94E-01,2.30E-02,3.43E-01
4197,1.93E-01,1.99E-02,3.58E-01
4628,1.94E-01,8.81E-03,3.73E-01
4629,1.94E-01,8.81E-03,3.66E-01
2888,1.94E-01,2.11E-02,3.73E-01
4618,1.94E-01,1.62E-17,3.66E-01
2886,1.94E-01,1.62E-17,3.73E-01
2885,1.93E-01,1.62E-17,3.53E-01
2893,1.93E-01,4.38E-02,3.56E-01
2889,1.94E-01,3.72E-02,3.73E-01
4196,1.92E-01,3.99E-02,3.41E-01
2890,1.93E-01,5.81E-02,3.49E-01
2881,1.93E-01,1.34E-02,3.34E-01
2882,1.93E-01,1.92E-02,3.31E-01
4631,1.93E-01,1.62E-17,3.34E-01
2883,1.93E-01,3.61E-02,3.26E-01
2884,1.93E-01,5.42E-02,3.18E-01
2862,1.93E-01,7.67E-02,3.16E-01
4198,1.93E-01,1.02E-02,3.19E-01
4199,1.93E-01,1.62E-17,3.16E-01
4200,1.93E-01,2.08E-02,3.16E-01
4201,1.93E-01,3.29E-02,3.14E-01
4744,1.93E-01,5.58E-02,2.99E-01
4742,1.93E-01,6.36E-02,2.98E-01
4741,1.93E-01,4.56E-02,3.00E-01
4743,1.93E-01,2.98E-02,3.01E-01
4036,1.39E-01,7.00E-02,2.98E-01
3822,1.32E-01,7.00E-02,2.91E-01
2804,1.10E-01,7.00E-02,2.56E-01
3842,1.17E-01,7.00E-02,2.36E-01
4074,1.54E-01,7.00E-02,2.91E-01
3826,1.32E-01,7.00E-02,2.56E-01
1472,1.32E-01,7.00E-02,2.36E-01
2791,1.58E-01,7.00E-02,2.98E-01
4090,1.62E-01,7.00E-02,2.92E-01
2790,1.76E-01,7.00E-02,2.98E-01
2861,1.84E-01,6.62E-02,2.98E-01
2872,1.84E-01,5.58E-02,2.99E-01
2788,1.76E-01,7.00E-02,2.85E-01
2860,1.84E-01,6.62E-02,2.85E-01
2871,1.84E-01,5.58E-02,2.83E-01
4737,1.93E-01,2.23E-02,3.01E-01
4746,1.93E-01,7.10E-03,3.04E-01
2878,1.84E-01,7.10E-03,3.04E-01
2879,1.84E-01,2.23E-02,3.01E-01
2875,1.84E-01,6.30E-03,2.89E-01
4732,1.93E-01,6.30E-03,2.89E-01
4745,1.93E-01,1.62E-17,3.04E-01
2868,1.84E-01,2.98E-02,3.01E-01
2778,1.84E-01,4.56E-02,3.00E-01
2777,1.84E-01,4.56E-02,2.83E-01
2867,1.84E-01,2.99E-02,2.83E-01
2877,1.84E-01,1.63E-02,2.78E-01
4738,1.93E-01,2.99E-02,2.83E-01
4736,1.93E-01,1.63E-02,2.78E-01
2782,1.54E-01,7.00E-02,2.73E-01
3827,1.65E-01,7.00E-02,2.73E-01
2787,1.76E-01,7.00E-02,2.74E-01
3819,1.54E-01,7.00E-02,2.56E-01
2786,1.62E-01,7.00E-02,2.56E-01
2762,1.47E-01,7.00E-02,2.36E-01
2880,1.84E-01,6.62E-02,2.69E-01
2870,1.84E-01,5.58E-02,2.66E-01
2776,1.84E-01,4.56E-02,2.66E-01
2866,1.84E-01,2.99E-02,2.66E-01
2876,1.84E-01,1.35E-02,2.65E-01
4733,1.93E-01,1.35E-02,2.65E-01
4902,1.64E-01,7.00E-02,2.36E-01
2785,1.76E-01,7.00E-02,2.51E-01
2859,1.84E-01,6.62E-02,2.51E-01
2869,1.84E-01,5.58E-02,2.51E-01
2766,1.84E-01,4.56E-02,2.51E-01
2865,1.84E-01,2.99E-02,2.51E-01
2873,1.84E-01,1.66E-02,2.51E-01
2874,1.84E-01,8.37E-03,2.57E-01
4734,1.93E-01,8.37E-03,2.57E-01
4747,1.93E-01,1.62E-17,2.57E-01
4849,1.83E-01,2.99E-02,2.36E-01
2605,1.83E-01,2.11E-02,2.36E-01
4760,1.83E-01,1.27E-02,2.36E-01
4735,1.93E-01,8.37E-03,2.36E-01
4748,1.93E-01,1.62E-17,2.36E-01
1467,1.69E-01,7.00E-02,2.36E-01
4858,1.83E-01,3.87E-02,2.36E-01
1299,1.83E-01,5.00E-02,2.36E-01
4903,1.72E-01,6.52E-02,2.36E-01
4791,1.83E-01,6.52E-02,2.36E-01
4792,1.83E-01,5.58E-02,2.36E-01
4937,-1.94E-01,3.41E-02,3.15E-01
4938,-1.94E-01,6.02E-02,3.17E-01
4939,-1.94E-01,4.85E-02,3.17E-01
4946,-1.86E-01,1.62E-17,2.81E-01
4943,-1.86E-01,1.62E-17,2.66E-01
4944,-1.86E-01,8.32E-03,2.66E-01
4947,-1.86E-01,8.32E-03,2.81E-01
4945,-1.86E-01,1.66E-02,2.66E-01
4948,-1.86E-01,1.66E-02,2.81E-01
4940,-1.86E-01,1.62E-17,2.51E-01
4941,-1.86E-01,8.32E-03,2.51E-01
4942,-1.86E-01,1.66E-02,2.51E-01
4949,-1.86E-01,2.77E-02,2.51E-01
4950,-1.86E-01,2.77E-02,2.66E-01
4951,-1.86E-01,2.77E-02,2.82E-01
7666,-1.94E-01,-1.34E-02,3.34E-01
7667,-1.94E-01,-1.72E-02,3.46E-01
7665,-1.94E-01,-2.20E-02,3.57E-01
8402,-1.94E-01,-2.30E-02,3.43E-01
8403,-1.94E-01,-1.92E-02,3.31E-01
7686,-1.94E-01,-3.04E-02,3.35E-01
7685,-1.94E-01,-3.27E-02,3.58E-01
7675,-1.94E-01,-4.86E-02,3.38E-01
7662,-1.94E-01,-5.22E-02,3.60E-01
7664,-1.94E-01,-2.91E-02,3.73E-01
7663,-1.94E-01,-4.58E-02,3.73E-01
7747,-1.94E-01,-1.58E-02,3.73E-01
7751,-1.94E-01,-1.58E-02,3.86E-01
7741,-1.94E-01,-2.91E-02,3.86E-01
7749,-1.94E-01,-1.58E-02,3.93E-01
7729,-1.94E-01,-3.08E-02,3.93E-01
9218,-1.94E-01,-4.58E-02,4.02E-01
9219,-1.94E-01,-3.35E-02,4.02E-01
7728,-1.94E-01,-4.58E-02,3.93E-01
7740,-1.94E-01,-4.58E-02,3.86E-01
7736,-1.94E-01,-5.48E-02,3.97E-01
7724,-1.94E-01,-5.22E-02,3.86E-01
7723,-1.94E-01,-6.49E-02,3.86E-01
7735,-1.94E-01,-6.23E-02,3.97E-01
9223,-1.94E-01,-8.41E-02,4.02E-01
9222,-1.94E-01,-7.13E-02,4.02E-01
7727,-1.94E-01,-7.13E-02,3.93E-01
7730,-1.94E-01,-8.67E-02,3.93E-01
7739,-1.94E-01,-7.13E-02,3.86E-01
7742,-1.94E-01,-9.03E-02,3.80E-01
7660,-1.94E-01,-7.13E-02,3.73E-01
7674,-1.94E-01,-5.89E-02,3.36E-01
7661,-1.94E-01,-6.49E-02,3.60E-01
7672,-1.94E-01,-9.20E-02,3.73E-01
7656,-1.86E-01,-1.14E-01,3.73E-01
7591,-1.94E-01,-1.02E-01,3.73E-01
7519,-1.86E-01,-1.02E-01,3.73E-01
7673,-1.94E-01,-8.63E-02,3.57E-01
7654,-1.94E-01,-9.95E-02,3.57E-01
7653,-1.86E-01,-9.95E-02,3.57E-01
7590,-1.94E-01,-9.73E-02,3.41E-01
7518,-1.86E-01,-9.69E-02,3.41E-01
7671,-1.94E-01,-6.86E-02,3.23E-01
7589,-1.94E-01,-8.13E-02,3.16E-01
7517,-1.86E-01,-8.13E-02,3.16E-01
7657,-1.76E-01,-1.15E-01,3.73E-01
7658,-1.86E-01,-1.11E-01,3.57E-01
7659,-1.76E-01,-1.13E-01,3.57E-01
7655,-1.76E-01,-9.95E-02,3.57E-01
7594,-1.76E-01,-9.69E-02,3.41E-01
7593,-1.76E-01,-8.13E-02,3.16E-01
7516,-1.86E-01,-7.00E-02,2.98E-01
7587,-1.94E-01,-7.00E-02,2.98E-01
8140,-1.69E-01,-1.14E-01,3.73E-01
8138,-1.66E-01,-1.02E-01,3.73E-01
8141,-1.68E-01,-1.11E-01,3.57E-01
8139,-1.65E-01,-9.95E-02,3.57E-01
8091,-1.66E-01,-9.69E-02,3.41E-01
8090,-1.66E-01,-8.13E-02,3.16E-01
7586,-1.94E-01,-1.27E-02,3.19E-01
7520,-1.86E-01,-2.23E-02,3.01E-01
7585,-1.94E-01,-2.72E-02,3.12E-01
7588,-1.94E-01,-4.85E-02,2.96E-01
7592,-1.94E-01,-6.14E-02,2.97E-01
7581,-1.87E-01,-5.42E-02,3.00E-01
7515,-1.86E-01,-7.00E-02,2.84E-01
7514,-1.86E-01,-7.00E-02,2.74E-01
8087,-1.65E-01,-7.00E-02,2.73E-01
8088,-1.62E-01,-7.00E-02,2.85E-01
8089,-1.58E-01,-7.00E-02,2.98E-01
7577,-1.87E-01,-4.56E-02,3.00E-01
7584,-1.94E-01,-3.78E-02,2.96E-01
7579,-1.86E-01,-3.84E-02,3.01E-01
7580,-1.87E-01,-5.37E-02,2.83E-01
7576,-1.87E-01,-4.56E-02,2.83E-01
7578,-1.86E-01,-3.87E-02,2.83E-01
7498,-1.39E-01,-1.02E-01,3.73E-01
9129,-1.42E-01,-9.82E-02,3.53E-01
8112,-1.32E-01,-1.02E-01,3.73E-01
8223,-1.25E-01,-1.02E-01,3.73E-01
9133,-1.32E-01,-9.82E-02,3.53E-01
9132,-1.42E-01,-1.14E-01,3.53E-01
9134,-1.32E-01,-1.14E-01,3.53E-01
9135,-1.25E-01,-9.82E-02,3.53E-01
9136,-1.25E-01,-1.14E-01,3.53E-01
9130,-1.08E-01,-9.82E-02,3.53E-01
9131,-1.08E-01,-1.14E-01,3.53E-01
7513,-1.86E-01,-7.00E-02,2.51E-01
8086,-1.62E-01,-7.00E-02,2.56E-01
5131,-1.86E-01,-7.00E-02,2.36E-01
7294,-1.76E-01,-7.00E-02,2.36E-01
5130,-1.69E-01,-7.00E-02,2.36E-01
8025,-1.60E-01,-7.00E-02,2.36E-01
7575,-1.87E-01,-5.37E-02,2.66E-01
7573,-1.87E-01,-4.56E-02,2.66E-01
7574,-1.86E-01,-3.87E-02,2.66E-01
8068,-1.45E-01,-7.00E-02,2.72E-01
7511,-1.42E-01,-7.00E-02,2.89E-01
8069,-1.42E-01,-7.00E-02,2.57E-01
8026,-1.47E-01,-7.00E-02,2.36E-01
8010,-1.39E-01,-7.00E-02,2.98E-01
8109,-1.32E-01,-7.00E-02,2.98E-01
8003,-1.32E-01,-7.00E-02,2.92E-01
8007,-1.32E-01,-7.00E-02,2.55E-01
5135,-1.32E-01,-7.00E-02,2.36E-01
8220,-1.25E-01,-7.00E-02,2.98E-01
7495,-1.39E-01,-9.69E-02,3.36E-01
9142,-1.38E-01,-9.86E-02,3.36E-01
9127,-1.41E-01,-9.86E-02,3.30E-01
9138,-1.41E-01,-9.02E-02,3.30E-01
7494,-1.39E-01,-8.44E-02,3.24E-01
9141,-1.38E-01,-9.86E-02,3.24E-01
8111,-1.32E-01,-9.69E-02,3.39E-01
9126,-1.32E-01,-9.86E-02,3.39E-01
8110,-1.32E-01,-8.44E-02,3.21E-01
9128,-1.32E-01,-9.86E-02,3.21E-01
8222,-1.25E-01,-9.69E-02,3.36E-01
9143,-1.26E-01,-9.86E-02,3.36E-01
9137,-1.23E-01,-9.02E-02,3.30E-01
8221,-1.25E-01,-8.44E-02,3.24E-01
9140,-1.26E-01,-9.86E-02,3.24E-01
